N,P,K,temperature,humidity,ph,rainfall,label
102,46,183,27.067044815219017,91.71186122159182,3.9725655982782193,206.16580293393972,watermelon
37,101,112,42.29944817822798,48.26048010671103,5.414572039237928,266.62547563697194,mothbeans
56,133,204,38.5569465785658,36.764060483146565,7.854539131429842,79.5754971289562,kidneybeans
103,33,52,18.36416998534292,85.99224476132302,7.364904254203832,130.511207491806,coconut
66,136,79,40.88885376728986,41.7086367557248,3.580428885511946,254.46287767948166,coconut
133,127,53,16.563155327146713,35.650023928297614,6.2995572406137175,269.5970401291946,banana
62,44,22,42.05003431125693,93.68898096926394,5.690303924633185,229.4224323569091,rice
86,79,178,15.24367912228604,86.35570817173728,5.0034277485328875,192.6983090240388,rice
134,133,25,15.565762409624917,15.784403141672588,6.600667839677827,116.62287016296406,coffee
49,116,150,37.27290842233252,67.8673336249926,6.172406466725055,45.5296595837346,pomegranate
58,80,176,10.550509978591297,88.34501371113323,5.212686723199193,190.98422401694103,mango
76,141,25,24.47682587427882,19.191462542294932,8.28559609693873,29.729677871388017,chickpea
56,114,56,10.517407433028907,63.91691570153346,5.825759853927898,250.55303389726296,apple
73,88,198,15.453284807127552,99.46422364161519,6.456950455396916,179.25674910278502,chickpea
82,22,76,8.806851345602636,87.37769244748011,6.787806780763568,272.6214658957381,rice
12,99,197,34.20559722774365,85.69507796515194,3.8284378154596217,235.74161056568772,muskmelon
112,55,56,16.16065399162894,47.32327084248754,6.5811624260328525,155.886050287465,coffee
7,110,195,21.481621736085756,20.645368458977224,6.286013920132187,211.020060660026,coffee
61,123,113,37.96088754511956,49.053456709567584,3.658727032882545,36.14160821172338,cotton
56,71,50,40.78388108703281,45.36755653182182,7.38626800920899,84.33270896524732,orange
72,122,188,11.889407804538678,44.64820840121911,7.337866651615221,29.652957330035314,banana
7,40,129,30.537463021891984,14.55809883928176,9.438337342797837,121.17500958632392,orange
109,57,160,22.51318270909489,37.10231343924629,9.406496205086398,257.46661165594554,papaya
107,24,41,15.601067243143348,31.894893494237106,4.410097090200062,171.96857498434437,mungbean
119,26,50,33.800637990978984,65.35042934249249,6.433616701257867,205.0836829797475,mungbean
92,13,26,17.01753389019847,82.03863813561141,8.352292381312639,196.02571960539274,rice
64,144,47,41.99277872535173,91.12061735672357,9.020005008497929,272.3476453899573,pomegranate
133,11,178,42.366869053890326,64.85471648022437,4.227219664230156,71.16030238172445,pigeonpeas
60,115,41,32.23414689229868,85.49612736661932,9.258135314684083,47.80344173912282,watermelon
41,45,202,22.74422228810421,68.51303036047881,8.661723588887295,293.46633663997505,papaya
61,60,104,12.115013275081969,93.20772880542688,7.44076402778019,256.25384040579917,rice
79,93,5,29.077445861961206,70.47734964885802,6.274015277980681,243.50063427328294,coconut
113,60,204,37.00492636732229,72.98503114990385,7.585867575270582,173.63241374851592,coconut
56,106,173,44.90254871733904,98.31948869349365,6.728690752967129,146.54097055892476,jute
56,96,40,42.29118497523378,56.15978700572643,8.552046871031655,152.13442155759836,mungbean
121,113,151,40.6997659537177,23.330857676057704,6.070101702878904,149.19270382325234,grapes
36,18,99,8.96414178146694,62.62312376853085,4.0764558538301365,251.97708814267813,pigeonpeas
131,22,195,12.927907214138884,94.77097922301554,5.643295991430934,248.1339148726801,apple
64,137,197,36.645048193430014,34.64330401371688,7.874619701569257,90.03049777214318,chickpea
3,112,97,21.346018507523187,55.44411134640497,5.2518017639052115,186.03382319353946,pigeonpeas
115,88,163,28.137239436338625,16.76889229951097,7.213534137408329,35.398622945821096,papaya
122,141,58,32.07861542191958,59.32081477607281,5.746699265230609,295.15728755906486,coconut
109,70,14,19.864594870245448,84.52239271482655,3.556850787570179,21.013783374140004,blackgram
69,43,180,30.102470773540382,27.79211799904661,5.236268605231567,190.86568958487752,mothbeans
80,38,80,32.18105942814176,39.02389349440243,7.020515718476722,188.19860901648798,mothbeans
26,58,59,8.441717098304752,57.10412461822347,7.685131331648449,40.24749865921686,papaya
53,7,156,11.171564560313692,17.809407065741347,6.44316305246044,172.81222312719967,apple
27,50,136,8.011460080855219,89.87617417390295,3.6183183932258753,230.67174486600825,jute
42,14,98,10.76461053687492,80.00557580400131,5.979325277771515,276.3494811972186,apple
2,50,168,36.086365571653005,81.44934461183047,9.036169903726204,124.5739006998396,orange
78,105,90,9.442681974084817,78.55927279003008,9.195103306836609,116.93339833782073,papaya
73,104,115,25.9091553567672,85.95663586418841,8.1752306884333,198.19002810595424,watermelon
56,104,79,19.584077266000026,47.037775745953425,8.956862650207345,252.65915779803004,orange
10,55,130,8.594176439164208,23.202917843980195,5.255578661743657,173.3976376750998,kidneybeans
83,11,146,15.56679536828098,66.9579227122907,5.596689716337743,89.63939606547122,apple
75,34,28,20.837852939690684,90.24565459772234,4.897183938745046,291.398961465913,rice
137,31,83,13.84160637400939,41.93476210197032,6.3791814058915755,114.81806036047918,apple
122,125,100,16.165914787255986,66.85924249497913,8.722152987734148,213.53057362613598,maize
100,33,149,18.22719002046596,62.91060298174175,6.209820108099341,140.9186315656383,orange
11,29,154,16.683290716754257,23.75760313113014,3.8205000316070636,189.10673662024732,mango
139,22,58,42.6076644116855,19.579132853819225,4.6537503393864785,39.0502245519627,kidneybeans
87,58,91,11.095546171893776,37.504862844219886,5.286319088351101,175.88660849228594,maize
108,136,78,26.431492177678976,35.150600425745026,7.632382145637942,267.9412964077134,mungbean
124,91,51,40.99912356210906,63.57554765549412,9.10336062889918,109.81867174788553,orange
130,130,142,18.31170960920455,59.6235246077007,6.838228978672469,157.33964301698956,lentil
102,109,124,22.82569396893294,25.93335702315416,4.191555374156221,103.38422539423401,maize
43,87,45,11.128103409064552,98.73964580710872,7.028669422733614,91.31606769585201,grapes
3,112,64,26.718941578545703,17.810632669942205,3.784284398336303,272.2129100901152,cotton
125,144,66,27.791477015022412,53.503787934151354,8.945785720008242,66.67033450103128,mothbeans
44,88,151,26.605217293796013,41.01177915008771,4.582898048408796,228.52337283572808,blackgram
12,97,67,26.93762714451452,94.3125654272135,3.7241098088948767,159.0735330787344,orange
132,129,57,26.073082328355646,88.25051523609588,8.844871365882819,31.416451901558023,watermelon
135,62,164,10.055114064785112,67.81616969704847,4.982131222087314,87.73581189261277,papaya
3,123,88,9.088764460525502,43.22647350288338,7.00694925351336,111.34174234775958,papaya
22,139,124,38.420767515219154,80.96408499244221,8.839984895486793,278.0207477122934,mothbeans
101,67,33,40.53490139280722,27.29320502683001,8.668848874056167,111.56967551227379,kidneybeans
95,127,16,26.26656163386595,26.323657499231967,4.309078175112343,91.25493428654295,grapes
104,88,189,17.332080550929767,89.47346009188203,6.116295323731346,96.11584160973159,papaya
41,58,36,15.780923390471745,25.719848218761243,3.6469803905097122,280.1317860382391,grapes
109,107,81,12.284780905854086,42.781190858670854,5.417294377270439,62.02885157575668,grapes
53,44,198,10.986762269567834,98.31313998342154,9.01048105458203,219.22358195478424,papaya
41,98,153,24.392480316572424,80.06714973493742,5.088376975993754,106.40015168463177,maize
58,102,20,22.834368492638156,94.29102065381159,5.96710369231427,214.80346274098773,apple
5,36,149,32.326440647677686,88.8322984774494,8.854557065216236,198.95984742887455,cotton
126,90,195,16.16952666512683,75.55398735404017,6.6307329028240645,164.72674907122874,grapes
46,89,98,29.15224606567303,94.64973621945595,3.5455484970434847,179.20242212713163,lentil
70,135,181,43.52120389053386,33.40891802768899,7.852105231402533,167.48541939944064,chickpea
65,51,26,20.006676882940354,87.69931983829112,7.149892196139287,207.27007264509209,jute
45,5,100,25.658921251922948,85.59604649330416,6.159056634042887,30.4060897319535,coffee
55,138,71,26.697406876154307,74.43211682228194,7.9745079799056615,90.46442126552449,blackgram
53,38,43,23.864175785029644,88.92783590053669,8.116795966686297,248.63891065240165,pigeonpeas
134,22,74,19.457245152077064,16.636716152916968,4.400116170739173,176.2400739629607,kidneybeans
68,93,107,31.655534249552016,93.30917624986893,4.4102396930233905,177.61223222758923,kidneybeans
81,42,93,31.115360016538947,79.14732149542463,8.54616582654447,231.78404093149013,kidneybeans
49,144,96,21.416827208662095,24.98933409335052,4.22865569437025,98.26674114971662,pomegranate
129,103,102,15.521713551130379,21.989375446494265,3.8790063854181867,94.43496301999258,lentil
47,6,143,40.409555241477015,29.141765099238555,5.089443160986921,41.237342069094986,coconut
20,46,168,28.59773982037157,35.31729921985976,4.960673804172469,295.42156535883424,banana
100,33,150,18.929793186743424,69.51218636830635,6.190131347936892,98.21212692068703,apple
82,113,31,22.453704227760547,54.586661855855446,8.616420474391589,199.4402222940506,banana
29,123,197,25.696732259286424,86.5854153559161,6.332044892703976,242.0325134423217,muskmelon
54,40,60,25.276120569857465,54.38170540344384,5.774133172797618,278.28171432599555,kidneybeans
86,68,192,37.97568820523783,15.211431446006818,8.936645599171243,83.00794907559356,orange
19,58,5,41.615389128518956,51.957610187501906,7.978236048754123,278.6107009558456,kidneybeans
109,95,99,33.37516114836565,40.32969915208729,4.391524565728413,137.54489488339803,grapes
108,100,199,43.68946687466116,55.16834464257011,4.124061786368845,238.31191734890317,chickpea
120,36,15,40.83407653685165,97.92154252131282,6.847123094781173,177.27235935371328,lentil
11,8,47,22.55922883138856,18.839215202465105,6.096029203506165,236.2566154673963,papaya
67,100,48,39.816599982056836,89.39617230008865,8.505430577843839,152.39272215777115,watermelon
127,25,25,17.885827135315363,32.714806102599,8.442379280805019,181.75717749033618,blackgram
111,21,77,38.25639998251573,91.86039698748029,3.710427676871195,240.09757107466086,muskmelon
2,12,142,32.827461569260194,69.52893796498469,6.856412695389445,32.72582236118572,jute
90,136,6,27.88218697659682,75.06953670393433,3.8372573471973332,195.62265715690822,pigeonpeas
124,139,70,16.372457209865704,97.88426907404943,9.471092723749631,41.01565329492515,banana
34,45,89,28.17675389912458,35.04716504220833,8.846700046720258,50.54718758638589,pomegranate
62,91,136,12.56606521842263,57.420610027990655,9.210639706457796,214.20531546387565,pomegranate
112,28,90,20.67336977257021,95.96439171109739,4.95392138822435,151.0815512481023,mothbeans
1,96,6,43.687063853523654,66.31640194264122,5.502721128475605,249.8086375790084,chickpea
51,35,158,31.6413595507713,89.58960562320401,9.271548546896305,258.30092924842603,lentil
81,41,108,44.33136280095653,91.96403791587719,4.519289523626887,197.6200115448833,rice
81,139,93,20.01195343014341,41.43778669641499,7.993011715380302,107.44687825512455,jute
16,116,107,23.303823425927604,46.1042280808077,6.8875043502553375,37.709462490642714,cotton
121,138,38,35.182216420563364,93.78831446298645,7.2739303233461134,239.5777185589266,pigeonpeas
121,124,137,27.68528341283543,29.183660532884286,7.309970421325541,101.07958553972631,maize
68,106,6,31.42057872511948,83.11866646542909,9.375398499783465,241.10044841427626,mango
33,62,115,38.0828946643024,86.65328736509603,5.051712627862857,110.52924799207017,banana
32,47,116,26.598025381024442,70.42778579105371,5.9928925201976195,195.42194579425967,pomegranate
40,48,129,29.869296887812602,39.24340405844367,4.39609070191684,122.46432088700226,cotton
56,68,66,19.581341110285052,57.476950665262116,7.4008504078817845,109.51129826498645,pigeonpeas
120,54,119,43.17388811486005,82.51479356228027,4.652058659141567,99.94494619195609,coconut
22,74,59,24.53217233151241,88.31224947265248,7.722521048969053,26.3689966497423,blackgram
60,137,173,30.243013895309478,83.34206327817228,8.835966692116642,205.4554083013928,rice
63,72,195,33.43673411907128,86.23760666084011,5.659841109060016,24.458119208519523,muskmelon
21,80,156,19.507104086664373,92.78018615385734,5.940813671806286,94.96210553581203,maize
101,117,34,23.508789497142246,46.220165882180446,6.381539308209573,128.50037003333478,coffee
34,56,165,16.147672481603912,79.04136345199386,6.302911296767974,136.8246719188059,coffee
61,45,137,16.799363949230198,90.46696988838305,4.232675728195964,170.0013695466143,rice
11,72,175,20.770826173031267,15.512732794277115,5.008244043742483,105.9928432322737,kidneybeans
5,37,161,23.283010874275725,55.4928882199336,6.255424348184546,290.7555331333653,jute
54,68,90,33.93437187702898,14.849962748689684,5.528537129782343,104.13550798932287,kidneybeans
76,22,26,35.62227531610902,92.78674664894156,5.434130560437058,201.2600630642785,muskmelon
77,42,5,43.38204922988443,89.98761091308249,5.931540683432646,292.45412713788187,rice
30,104,77,20.286255723099682,19.500379126446,7.174601205238524,255.16010157730398,coffee
8,28,174,34.84371034839516,93.57948172622972,4.820059868371831,106.24584480948239,papaya
83,94,93,20.09332779383648,25.032261197642512,3.910677529574318,144.40507576157597,mungbean
139,23,79,39.32792676396484,27.593271825081843,3.629850767649414,238.19980771655034,cotton
42,21,102,36.73994390344162,90.88110053312958,4.239522248828354,61.623706832640906,muskmelon
138,105,204,14.26358978009321,76.73218299608328,4.925395060300909,115.20737063356042,mango
93,86,92,14.241938070789018,15.408413957149136,8.559816051223944,180.75456900360777,blackgram
133,112,55,34.807314086368834,39.884839796513376,3.5069819859678706,125.56898060460998,coconut
13,104,191,44.51444333684366,39.99344796253499,3.6852087952547663,66.05436055844274,papaya
94,29,21,43.283324606779395,69.94156809954313,7.5386798138597255,69.74212621391237,lentil
17,79,106,30.64574194733696,50.73757996711997,4.934153820822015,122.58608641817283,mungbean
138,118,69,15.951168042246579,24.015796404680362,8.778601627457391,142.40700725902977,cotton
127,42,179,29.52469146408317,34.72187566677708,6.1786716332234395,54.11218441577135,papaya
108,47,136,28.17206067634097,61.683149596530974,7.291597777108667,142.07418525057378,jute
13,119,116,43.5673319675933,78.51331484636327,7.287045224054042,107.93753184863563,mothbeans
9,85,162,15.341702040388892,46.90713933563915,6.675931571895413,246.22202616777824,coffee
123,34,24,16.18841513848873,99.30121084267874,6.239678343170356,156.51046045272088,coffee
134,137,55,10.760689904322216,48.64902254866649,3.515321529608382,162.11547464452593,pomegranate
98,143,192,35.63338048795637,57.83615267871737,8.917513839398323,272.5480451819316,maize
21,7,146,19.056348688022446,41.91708283878705,4.596643415980978,269.0510090858873,banana
40,143,114,34.802210528174925,28.185412825204185,6.645404227299731,94.84035751380266,mothbeans
62,43,142,16.543109447235544,66.05070515120765,6.352523006821763,149.6347960329851,apple
106,40,89,32.17560508965503,58.89212471307666,7.147520350789279,126.31935000505658,orange
121,27,123,34.734501574797775,72.82230860017629,9.280360270219095,79.80620294606081,grapes
38,81,96,15.443813260166113,58.99674971718713,5.577111846281833,166.19824526496194,orange
35,103,74,21.07715251614607,32.38983198737323,6.930859967646102,213.87374211624186,mango
30,89,49,17.47028561424742,26.926793409027617,5.598852492123166,186.17285678950546,banana
119,85,42,28.96627487127631,37.3575074279142,4.373237187935878,188.5025801094678,lentil
9,65,195,37.902209664433016,92.1547712868768,4.355860624139058,245.83470225991087,muskmelon
80,63,189,39.85851457747303,32.54945764566817,4.553862995233199,90.4392493705105,jute
54,99,83,22.63431904130251,94.92770475196214,8.728144047393247,162.1811078290992,orange
131,47,109,27.14313247737767,16.60722797282337,8.087339795186182,252.24897323247114,pomegranate
55,38,63,22.599152843139827,82.10118679537608,6.309625581586956,209.09918742844937,coconut
16,86,18,37.052987379633265,58.09335941699758,8.378395695534012,158.2375119615073,banana
97,108,130,38.694625440446956,61.436538829370534,9.406765747843192,219.8316941412406,maize
112,129,131,27.139189898910864,86.15516987174296,7.876073205978636,122.68209963003561,kidneybeans
105,32,180,20.621525570429633,30.81157294726125,4.400803074980153,36.178980096219796,orange
63,69,129,24.612348920936988,18.777062079937558,6.1143773465193805,180.3475389622317,coffee
137,108,178,27.42352052813994,42.23873230013967,7.390603674076777,274.68998545440354,coffee
69,119,165,33.60677840060376,86.75013356669542,5.639452995697235,84.66959599060617,mungbean
24,102,16,27.723916426011378,63.72009794354235,3.8155211612862625,90.97723672561331,pigeonpeas
54,137,56,21.719160831985125,60.91078401548499,7.357626056641431,169.4596390077646,coffee
46,93,182,39.171468757954244,23.55871316217137,8.267972925763772,70.8666005893337,banana
42,78,27,33.23049115904855,68.51134947598464,6.063483177390227,270.0238950400177,mothbeans
110,21,90,37.732001251811475,32.52898181818533,6.664239739825047,86.91040476408875,grapes
95,23,63,41.098646106463164,92.9623584604167,7.852347476953667,207.66430996010743,rice
130,27,149,10.7217580721755,56.86599827740952,6.465885488300358,183.58738408406543,banana
117,85,64,27.02431022818127,72.78070907043534,3.9514881060675973,144.82355103067795,lentil
9,43,59,9.68618329971135,91.58526022415039,6.744609396964018,214.58871673444673,mungbean
99,104,50,40.656408077967136,97.18389753714587,6.134423688451637,284.19325973381257,orange
135,118,202,33.225975484856775,73.05763272601698,8.935163382755164,123.67513282668558,coconut
104,53,87,20.286783960709432,19.35296044965516,6.631237836589381,247.250446840933,lentil
84,16,130,25.053154061640015,50.869591122916205,6.101635924167903,53.810078208981544,coffee
61,111,136,29.648533410059027,92.40812591510023,4.061534792434536,76.23405337594652,muskmelon
107,73,32,21.930137227751203,20.973708036258234,8.113807058620242,59.28556260596638,jute
80,62,52,43.32676943973297,74.73562261638574,9.463471929390693,211.13748373687596,blackgram
86,142,74,24.504117349584316,92.66677163685179,5.111324637258077,206.81271726610106,rice
84,23,155,17.938864412470576,62.746032024706366,8.342982598530083,175.92843297748715,mungbean
83,132,189,24.00675251626569,33.54800702251305,5.025350180495055,160.1384418799356,coconut
83,53,135,18.109747520166067,38.38986034432841,7.4260960769739395,262.3702902391751,mungbean
73,51,80,39.50663979563727,67.59289890069978,5.585551293378577,192.1066211461167,mungbean
97,53,91,42.609143647113086,88.18267475535728,5.2132576272172,63.662369779560564,blackgram
17,54,93,37.31032003141378,90.7100836897467,8.764190274278409,42.257698219542895,muskmelon
90,100,100,9.814156115530201,20.12320846880684,8.823225885547352,232.8995020555593,kidneybeans
34,116,174,40.914853730573995,54.27439570816659,8.884999264407226,161.18232021548212,banana
25,7,63,10.339300552273444,82.40878240327253,7.230556316572383,107.55340497938737,blackgram
85,102,128,21.642788195204346,30.729577841404573,6.184468725721971,193.648685315313,kidneybeans
67,18,102,43.0745539198016,25.580667689679927,8.103295719036081,191.7033780511055,pigeonpeas
95,82,65,39.58332056450509,94.78223668581374,3.998970398794789,198.9323016602859,muskmelon
33,39,43,30.966204374397186,20.813482257759105,6.484107938761099,214.08782503751692,orange
102,78,59,33.84606418834305,94.70417479386863,4.845144193036393,192.83999905586916,muskmelon
69,134,92,27.50306353808448,17.433778657244726,8.455132525156714,157.53313247260502,chickpea
50,143,82,34.375338214779454,93.10930855628409,4.462506232595656,79.26363112407273,watermelon
101,139,177,40.928690477533635,97.17242132990829,3.922639915821562,151.01996233226205,papaya
20,100,48,32.09549222762946,96.36603844808353,5.517779247618545,79.12451958669644,papaya
49,10,165,24.625434199111062,90.87451959410848,8.694644734136453,141.87779439587695,banana
33,14,56,38.17247277755348,50.592261556832725,4.080190313278024,291.859414400213,jute
47,78,83,19.818617652425566,22.019918801541888,7.745320135515919,224.0531827631442,mungbean
16,100,74,23.59822643054418,41.2696357055748,6.487312300648933,243.13125720480937,coffee
139,98,157,38.8081055833477,81.47760240421897,3.6304448470200494,86.56843831576954,mungbean
133,126,109,26.861477919464814,58.9914214303936,4.7916126441971585,219.7996979615485,blackgram
31,113,101,11.368992461450183,35.594619238761965,5.209578833150686,199.92413938958498,kidneybeans
29,50,109,26.16447404020922,51.38372823051962,6.899608081701146,26.24025687097548,blackgram
125,65,124,29.829171373885192,51.58877321291238,3.644226179998453,276.9911930997775,pomegranate
10,29,193,16.791366388371962,35.85940038494931,3.502538771360914,38.44562581265869,mango
61,61,97,16.75624904074941,26.330307711868603,5.743821555663995,225.52251679150947,mungbean
96,46,65,30.907307442018084,90.50742559569693,7.55950022251926,152.589147824586,rice
120,7,41,33.27284622709385,96.75471071102479,5.303462648324133,259.4825221504088,grapes
72,33,183,20.358026596583976,17.079599319924842,8.488719405472132,256.1919098500802,blackgram
111,56,171,35.86313156685165,76.48125265045337,8.975615130433406,223.08790183949068,banana
50,28,111,27.356254714433646,87.78053555963388,7.824951368496805,89.77044270339952,watermelon
66,60,44,27.513560021250345,28.604549747033175,8.30246037995062,154.65434607325892,chickpea
114,139,79,20.237348311940714,62.46543596317099,8.614244584895351,127.3599704652111,maize
111,88,154,33.85939516008329,82.92301286994348,7.825990520269423,214.552376120913,mungbean
37,64,74,42.47968142794776,26.48820505746167,5.251421543937889,104.58835274799833,chickpea
101,106,34,26.713321366387802,53.19255645850118,9.482976885676742,189.9160054827208,jute
90,76,113,38.76717725968347,66.89730711794077,7.681953989590631,101.85175626994831,mungbean
83,142,151,43.70492815868681,67.94719521143622,4.416180862679365,67.94223603267211,pigeonpeas
95,55,105,18.020789192578494,50.75946758141155,4.930354653134058,21.166810710897128,mothbeans
5,81,180,34.63402306996813,50.59594960402316,5.37544836246715,231.75840772446224,mothbeans
1,55,158,33.16912015584537,33.044866876697014,3.507540772362867,279.58586930627683,mothbeans
135,61,182,8.03158680518392,30.959707161866067,4.630357894421443,219.35921697797727,banana
70,73,62,12.352910429126698,48.81207711156595,5.204172009216694,27.24344367702949,kidneybeans
113,128,150,23.485106306149305,46.80825121883155,4.089253334293182,165.6318587579047,papaya
20,5,136,24.64829007389145,24.521734599530042,5.764683714979846,57.96560562351751,pigeonpeas
50,7,182,12.902461381852603,88.13637369994699,7.184050034233624,118.61354108941265,mungbean
80,34,70,14.302270471685173,62.31950281362828,3.9639214680331243,283.96694257765085,mango
106,100,44,34.95166590458449,87.15811186418658,8.067269090992843,234.2748073225488,muskmelon
42,118,78,10.921037698955015,60.05615429055875,5.375133627945838,82.65950262007868,kidneybeans
98,98,43,36.867643171444065,84.5098632883125,9.293064947407597,70.2189578364652,pomegranate
13,43,186,25.52846061417424,81.28494601722532,7.1267305554683675,289.4932312933999,coffee
86,136,72,35.80996038125811,91.02675085398153,8.892240977448758,193.85211363227273,rice
103,7,56,17.736041566215548,45.1715469808522,6.246114857203237,133.6119221042308,apple
41,13,109,24.13086284201399,23.45697521932673,5.100298917003926,92.19968693043978,grapes
53,114,31,24.03610404275809,56.65406213557573,9.42213849188885,102.94230932150157,cotton
137,54,150,25.55183375078246,93.1527109147282,6.849153411798547,93.67327664245957,watermelon
112,128,19,34.84963325653033,65.32278725006121,5.272227096244916,34.373433955706304,grapes
127,42,101,20.37535587416756,75.71864012784283,6.851098903178914,201.0203812766634,coffee
107,139,119,33.84486564884847,26.473721363550098,3.587701305905684,193.68886799016965,papaya
97,12,59,28.347079609227535,37.188710208634134,8.217010528696228,94.9813271349458,pigeonpeas
107,27,148,34.563429418876424,32.69837551754233,5.08440281404199,228.31325508678194,pomegranate
128,55,110,8.649259824438063,75.92443756001919,7.2074213933986035,213.03915579820847,pigeonpeas
49,16,73,32.38720029999726,51.82009133438035,7.683954621907494,196.24460754644292,orange
9,50,107,30.897655473814005,87.79929621656443,4.430561637626014,94.5030127651111,muskmelon
10,85,9,21.924263992370157,33.43193313337983,6.466672666705293,73.14888486905392,apple
92,53,38,35.10776297037327,35.380814235869614,5.712442561592055,248.71510744081544,maize
102,114,150,38.161779594831856,44.88884794809982,6.379738960779877,288.46151880378267,kidneybeans
118,90,202,21.969648690072788,26.493746058027185,5.689881986225868,80.65264340527625,apple
8,31,134,40.508999081880184,81.39592899968594,5.948085001989613,292.9426303155559,orange
82,108,92,16.13820615616894,65.17678845333151,9.359963823260852,144.8733656129682,maize
50,92,174,32.855590875402505,39.10422678596955,6.438140252965289,50.70075522382318,maize
107,12,137,15.80888560381651,47.35222266454008,5.946975569402739,59.23742081025673,apple
91,78,100,27.214652389557383,85.26338701748551,5.727157919891146,26.27213891053708,watermelon
132,102,23,42.17108200664036,99.64621971533556,7.099047326858686,29.228575588226168,mango
135,100,151,35.64603448090977,96.32226258762634,6.419702553811954,207.41871527475,banana
139,45,91,16.500182202385556,23.229404800765295,4.3378303953794735,162.49834280771682,papaya
32,28,65,22.054502731992578,59.48488112173853,7.405059065073338,241.29821925269047,coffee
109,64,55,16.509615691783473,67.15579359218918,3.90454319722209,149.1932042375104,jute
6,79,23,44.39037770467463,31.666400067192594,4.116886317386321,106.89438591938209,blackgram
108,39,76,21.205811231339908,40.76841694486244,6.116293556185297,112.40134528597855,apple
83,38,54,37.75759906567293,94.31607495147661,6.224456865874051,166.2676871935827,muskmelon
15,140,91,8.171710543426256,14.820809162084268,5.781727337017112,244.94753777548178,cotton
74,135,162,38.33234633431067,91.87752450730443,8.59844436887225,177.40696103449258,rice
11,12,84,39.54739261254697,26.04220929441016,5.904874665894498,40.921613163681215,mango
29,121,182,23.056594061519498,51.953878704718136,3.863899943200514,58.56949401650904,pigeonpeas
107,50,86,35.83349884280791,94.03976171876577,4.611055633070355,174.24612892330703,watermelon
94,136,173,22.58679623678414,54.26328760769722,8.937594755438298,278.73571010750777,jute
32,23,61,18.92632971231817,35.1872310683398,7.11084135379323,56.362152980698056,blackgram
25,137,129,21.877277427273814,42.84218849963914,6.573162705457991,207.95709082465604,coffee
41,121,184,36.50943533438231,17.526403227751292,8.475904957535395,170.39703295329497,grapes
56,9,18,11.272862405364851,76.737329072927,7.112297261296105,203.8905417420478,cotton
2,123,141,36.89386432971746,93.73780412362389,9.439609708777997,181.59659948517458,lentil
139,14,150,10.48483794816439,76.86907521623473,6.506999771379032,122.55362829872502,cotton
132,49,122,32.135810457481384,62.074936763328395,5.6744638508798095,198.33351688395348,lentil
16,48,145,26.412613837994595,65.16400041647097,8.54360373502487,28.22403078357603,grapes
15,40,106,39.401453294668514,28.55256741199625,7.735319709367761,60.727928660506365,kidneybeans
57,80,125,10.769184394441988,54.862657493491895,6.030089881117366,143.5390374053796,papaya
66,93,49,8.668465498546974,66.33801741730548,8.482757542576168,85.83089207680528,blackgram
19,52,22,9.217809440463427,66.28431780766388,9.194582533570557,295.1430308502107,pomegranate
10,116,157,31.86365951757226,61.784589119627405,7.304528345684709,262.9718402995346,mungbean
92,22,151,8.603318366100678,28.969515817028523,6.431081839974518,248.69766161600262,mothbeans
36,116,49,21.369558531470922,26.35617352651024,3.775773782066662,263.8504249610071,mothbeans
93,11,159,12.88778307729697,34.5315063011836,6.209402769719331,252.16507340941075,apple
3,112,194,39.855762665473286,91.50178125961011,6.188546676775519,290.5793681011047,watermelon
16,132,157,28.08853533353961,83.71051161934368,7.389656146562238,263.8190450409544,jute
91,34,127,21.59985329056115,67.87928442488429,6.205645936363013,160.9468313579358,apple
83,56,196,25.896499114620195,85.17714909508969,4.596133609444051,54.25544135558914,muskmelon
101,63,181,30.716060146516334,92.74560249914587,8.209023498695812,51.16759423801853,watermelon
2,108,179,8.573496917541878,89.67876947423193,4.104828709211345,59.065595322063864,blackgram
88,126,120,34.133006419438495,94.00405318565068,5.460068622857073,87.52888876641865,muskmelon
49,67,193,42.440970167716685,28.234697262022227,4.365507884699549,170.5173716167891,pomegranate
128,57,179,10.782135364964986,78.97963879441308,5.9087229218226325,115.36060883322651,grapes
119,140,186,23.690826799799478,40.11003404948994,7.2676584614703925,26.41891510565183,coffee
72,75,50,17.756835451689476,24.889416465406477,5.718515047838167,225.31885729612875,orange
134,63,13,21.732662712366462,67.91958415732489,3.5689548178012256,232.20841881725096,pigeonpeas
12,87,16,39.1336749123521,62.71037374940029,8.180443613739744,156.88584488358435,grapes
102,99,178,38.19664622519629,74.92007765795447,8.472465594370862,99.41311014404141,kidneybeans
54,92,99,35.003785293624546,88.50422571816092,5.535875577158482,167.2756339734735,muskmelon
82,57,184,18.537303595468426,23.619955385783733,7.2892214584559625,87.38660959802515,chickpea
77,11,74,16.723582698330947,76.25290929506568,6.110781356077947,26.960101474009385,apple
47,95,174,31.352065159688546,24.59918491143801,6.447864605076187,202.14054420216914,maize
77,37,66,16.123777062477032,92.09439861754483,5.8311657542220345,290.75083833064014,apple
59,50,200,38.170119728931596,37.001162918595845,6.581547658215743,204.03865896270494,grapes
112,101,55,16.057216886313658,29.18961463811487,5.649937571536299,201.61468804313643,kidneybeans
90,128,44,9.058575313171701,93.10939858007072,6.084502051794576,76.57163795020654,blackgram
110,80,33,18.28405298782307,97.11206124519546,6.707304581367367,295.3305873135662,coffee
